"","TotalReads","Number of barcodes","Ns_MinCutoff","Nb","Ns","AverageFrequency","CFU","Log10Ns","Log10CFU","CFU/Ns"
"D1F05",182375,24510,20021.2857142857,1587.55832346618,39827.875,62229.8768339782,7066666667,4.6001871354228,9.84921460622957,177430.170879064
"D1F10",88692,2930,2228.61111111111,540.138158362459,3099.83333333333,7335.22147043653,1222857143,3.49133834404089,9.08737572471363,394491.255336308
"D1F20",395178,39,20,2.98518275427116,39,206.624246018938,53000,1.5910646070265,4.72427586960079,1358.97435897436
"D2F01",205758,46683,79612,40134.9252526512,182986,66311.7369910013,1.06e+10,5.26241786374501,10.0253058652648,57927.9289125944
"D2F05",115737,14587,10517.1538461538,658.992324354371,19465,43171.4958641787,2.08e+09,4.28925440805418,9.31806333496276,106858.463909581
"D2F10",235040,2349,1376,207.757745398978,2439.55555555556,9903.44661093432,4.2e+08,3.38731071267025,8.6232492903979,172162.506831846
"D2F20",459436,177,100,9.33707474709923,178.75,832.82658238749,2403333.333,2.25224605047312,6.38081400993953,13445.2214433566
"D3F01",152691,41877,58329.6666666667,37353.9927239818,140800,57689.7138334559,3633333333,5.14860265480609,9.56030524318112,25804.9242400568
"D3F05",217540,8952,8066.13333333333,767.060723287924,10397.5,22988.7502600146,2.08e+09,4.01692892903697,9.31806333496276,200048.088482808
"D3F10",460673,3684,3191.11111111111,634.620454822477,3886.66666666667,7813.72896525152,1528571429,3.58957729570333,9.18428573779272,393285.959433962
"D4F01",467149,59513,147796,69958.2275915623,582530,85490.1411906765,1766666667,5.76531829621988,9.24715461496307,3032.74795632843
"D4F05",90012,10308,12938.3333333333,107.208429369458,12936.75,21010.7429441626,3003333333,4.11182518557951,9.4776035362112,232155.165168995
"D4F10",131544,2103,1273.11111111111,243.45081432816,2179.11764705882,7685.19744791108,1.59e+09,3.33828067774016,9.20139712432045,729653.124578216
"D4F20",348678,164,55,8.92203853996892,166,1937.01943818575,21000,2.22010808804005,4.32221929473392,126.506024096386
"E1F01",112413,37437,41637.5,31856.8079150921,116711,50196.7561205066,8477777778,5.06711179018562,9.92828202852694,72639.0638243182
"E1F05",243407,11329,13676.2142857143,166.970591183346,13674.8571428571,66377.951819298,3776666667,4.1359227980846,9.57710865518207,276175.950325937
"E1F10",263566,1252,369,66.433720205972,1276.44444444444,15878.194621983,1.581e+10,3.1060019174589,10.1989318699322,12385967.9665738
"E1F20",416825,1510,480,29.8218881486868,1542,19007.544413336,8100000,3.18808437371494,6.90848501887865,5252.91828793774
"E2F01",91781,34271,33505.8571428571,29593.6693208485,102180,44815.5264242269,1.09e+10,5.00936589834624,10.0374264979406,106674.495987473
"E2F05",206486,41259,48100.625,102.08284272284,117048,80168.9902577662,1.03e+10,5.06836399730317,10.0128372247052,87998.0862552115
"E2F10",138359,1626,758,39.5421671830017,1674.88888888889,12566.4839502411,1681428571,3.22398600149645,9.22567842271848,1003904.54683561
"E2F20",368196,723,65.3684210526316,1.82082244175465,729.833333333333,35548.6921927242,1.02e+08,2.86322369480848,8.00860017176192,139757.935601736
"E3F01",63562,14522,22067,21273.2702050595,22064.7777777778,16536.3960353031,6.3e+09,4.34369955787109,9.79934054945358,285522.929958758
"E3F05",339332,47697,73645.6,209.936684042027,161787,112571.016505258,7066666667,5.20894362200378,9.84921460622957,43678.8287501468
"E3F10",146734,1259,705.111111111111,26.0673596311586,1286.73684210526,7226.07231386899,343333333.3,3.10948973594277,8.53571596994334,266824.825454025
"E3F20",282456,1,1,1.08352684554921,1,1,36333333.33,0,7.56030524318112,36333333.33
"E4F01",48674,11327,16565.5555555556,20712.182064242,16563.4444444444,12579.9932118882,3.64e+09,4.21915065537547,9.56110138364906,219761.053457748
"E4F05",144832,9809,11746.5,182.624160080296,11744.9166666667,35627.3726855184,1.03e+10,4.06984993968874,10.0128372247052,876975.145275616
"E4F10",102127,1189,892,102.720796369633,1216,5299.08572312887,4585714286,3.08493357493672,9.66140699241767,3771146.61677632
"E4F20",433978,147,1,1.12324905564826,148.684210526316,49670.5031982658,7.8e+08,2.17226485120263,8.89209460269048,5246017.69911504
"I8",469081,115,107,59.8511882087671,116,128.001796628147,105,2.06445798922692,2.02118929906994,0.905172413793103
