"","s1_vc15","s10_vc15","s11_vc15","s12_vc15","s13_vc15","s14_vc15","s15_vc15","s16_vc15","s17_vc15","s18_vc15","s19_vc15","s2_vc15","s20_vc15","s21_vc15","s22_vc15","s23_vc15","s24_vc15","s25_vc15","s26_vc15","s27_vc15","s28_vc15","s29_vc15","s3_vc15","s30_vc15","s31_vc15","s32_vc15","s33_vc15","s34_vc15","s35_vc15","s36_vc15","s37_vc15","s38_vc15","s39_vc15","s4_vc15","s40_vc15","s41_vc15","s42_vc15","s43_vc15","s44_vc15","s45_vc15","s46_vc15","s47_vc15","s48_vc15","s49_vc15","s5_vc15","s50_vc15","s51_vc15","s52_vc15","s53_vc15","s54_vc15","s55_vc15","s56_vc15","s57_vc15","s58_vc15","s59_vc15","s6_vc15","s60_vc15","s61_vc15","s62_vc15","s63_vc15","s64_vc15","s7_vc15","s8_vc15","s9_vc15","s1_vc17","s10_vc17","s11_vc17","s12_vc17","s13_vc17","s14_vc17","s15_vc17","s16_vc17","s17_vc17","s18_vc17","s19_vc17","s2_vc17","s20_vc17","s21_vc17","s22_vc17","s23_vc17","s24_vc17","s25_vc17","s26_vc17","s27_vc17","s28_vc17","s29_vc17","s3_vc17","s30_vc17","s31_vc17","s32_vc17","s33_vc17","s34_vc17","s35_vc17","s36_vc17","s37_vc17","s38_vc17","s39_vc17","s4_vc17","s40_vc17","s41_vc17","s42_vc17","s43_vc17","s5_vc17","s6_vc17","s7_vc17","s8_vc17","s9_vc17","s1_vc18","s10_vc18","s11_vc18","s12_vc18","s13_vc18","s14_vc18","s15_vc18","s16_vc18","s17_vc18","s18_vc18","s19_vc18","s2_vc18","s20_vc18","s21_vc18","s22_vc18","s23_vc18","s24_vc18","s25_vc18","s26_vc18","s27_vc18","s28_vc18","s29_vc18","s3_vc18","s30_vc18","s31_vc18","s32_vc18","s33_vc18","s34_vc18","s35_vc18","s36_vc18","s37_vc18","s38_vc18","s39_vc18","s4_vc18","s40_vc18","s41_vc18","s42_vc18","s43_vc18","s44_vc18","s45_vc18","s5_vc18","s6_vc18","s7_vc18","s8_vc18","s9_vc18","s46_vc18"
"lm74 mapping",10189,5030,0,0,0,0,0,0,0,0,0,4396,0,0,0,0,0,0,0,0,0,3016,2413,1351,191,674,0,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,2925,0,0,0,0,0,0,4563,0,0,0,0,136,3260,0,0,0,0,0,1317,0,0,0,0,0,0,0,0,0,4121,0,0,0,0,0,0,0,0,1252,4176,13534,334,0,0,0,4843,0,0,0,0,0,0,0,0,8861,0,0,0,0,0,0,0,0,25371,0,0,0,0,0,996,3282,0,202,0,5481,68,0,953,0,4,0,0,0,0,0,1443,0,0,5,87,11,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,1533
"lm75 mapping",4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19620,3421,0,0,442,0,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,0,0,0,0,0,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,952,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,351,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,0,0,0,0,0,0,0,1,0,0,0,0,1264
"lm76 mapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38686,0,0,0,0,0,1772,900,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3995,0,0,0,0,0,0,1425,0,0,0,0,0,0,0,0,0,4542,16265,2799,0,0,0,78596,0,0,0,0,0,0,0,0,9032,0,0,0,0,0,0,0,0,444,0,0,0,0,0,589,3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5242,0,0,6,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,875
"lm77 mapping",8983,0,0,0,0,0,0,0,0,0,0,2761,0,0,0,0,0,0,0,0,0,4895,0,336,0,979,7269,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,11492,0,0,0,0,0,0,0,13633,38787,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,1864,3910,0,0,0,0,0,0,0,0,13139,10224,0,5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136,0,0,0,0,0,55,603,577,0,0,3943,0,0,0,0,5,0,0,0,0,0,2925,0,0,2,0,23,0,0,0,12,1,2834,0,0,4163,0,0,0,1,0,0,0,0,0
"lm78 mapping",3559,23570,0,0,0,65,863,0,0,0,0,60291,0,0,0,0,0,0,26661,0,0,71023,32165,763,0,519,16959,12998,0,0,0,0,0,5574,0,0,0,0,0,0,0,0,6748,0,1666,0,0,0,0,365,0,0,0,7855,0,0,0,12807,0,0,0,9694,16183,20566,85572,0,14091,0,0,0,0,0,6907,17528,6549,0,0,6906,0,0,20053,0,30723,7691,3229,19255,0,0,0,0,0,0,0,0,0,0,0,934,0,0,0,0,0,0,0,0,0,15325,0,0,0,401,0,5434,1661,2488,1628,0,26870,0,0,4476,0,5,0,0,0,0,0,66050,0,0,9,122,15,18193,0,348226,0,5195,1980,0,1023,0,0,0,84,334,9345,0,0,1831,4101
"lm79 mapping",4343,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,351,0,470,550,1411,4464,0,0,0,0,0,0,6285,0,0,0,0,0,0,0,0,0,0,3107,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,50320,0,0,0,0,0,0,0,0,77357,0,0,2546,0,0,0,0,0,0,0,0,24385,3934,2096,13643,0,0,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,0,0,0,0,0,4014,0,0,0,0,0,10742,0,1443,25,0,5166,11021,0,0,0,1106,0,0,0,0,0,45284,0,0,2,56,40,0,29047,0,0,0,39,7260,0,75,0,0,0,0,2047,0,0,4080,522
"lm80 mapping",8202,12217,0,0,0,0,4914,0,0,0,0,21461,0,0,0,0,0,0,0,0,0,5287,5369,348,2196,1251,370,0,0,0,0,642,0,20260,0,0,0,0,0,0,0,0,5467,0,21797,0,0,0,0,0,0,0,0,0,0,0,0,8756,0,0,0,0,0,3975,0,0,0,0,0,0,0,0,0,6316,0,0,0,0,0,0,0,0,5906,3086,8383,5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11342,0,0,0,0,0,25576,4945,328,24,0,7678,0,0,2823,0,15,0,0,0,0,9272,4896,0,0,7,63,28,0,0,0,22,0,0,0,10003,1563,0,0,0,8,0,0,0,76,918
"lm81 mapping",18165,79,0,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,0,0,0,11552,1257,2740,0,0,23573,1409,0,0,0,0,0,5388,0,0,0,0,0,0,0,0,0,0,28590,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,1635,463,0,0,0,0,0,0,0,0,0,9152,5366,0,0,0,0,0,0,0,0,11663,0,12355,6312,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,6644,0,0,0,0,0,986,918,1525,0,0,16550,0,0,402,0,0,0,0,0,0,0,17777,0,0,0,0,46,0,0,0,0,543,0,40,0,0,0,0,0,0,0,0,0,0,706
"lm82 mapping",13617,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,1937,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3121,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,0,0,0,0,0,0,0,0,6041,0,0,1804,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299
"lm83 mapping",2018,50793,0,0,0,0,12250,0,0,0,0,680,0,0,0,0,0,0,0,0,0,14312,12467,1170,0,62,4256,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,3555,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,377,1639,15205,0,0,0,0,0,0,0,0,0,4404,5450,0,0,0,0,0,0,0,36059,10009,0,11366,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,2134,0,0,43763,0,6592,366,956,1739,0,0,0,0,0,0,0,3,0,0,0,0,0,3253,0,0,0,0,1,0,0,0,0,0,122,182,0,0,0,0,0,0,18473,0,0,0,1292
"lm84 mapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,1843,0,0,10571,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,27918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,3,0,0,0,0,0,645,0,0,1,0,4,0,0,0,0,0,2,0,0,630,0,0,0,1,21345,0,0,0,1881
"lm85 mapping",15926,0,0,0,0,1129,0,0,0,0,0,10624,0,0,0,0,0,0,0,0,0,10743,12612,7584,22,720,33941,13162,30969,0,0,0,0,1968,0,0,102152,0,0,0,0,0,0,0,14728,0,0,0,0,0,0,1352,0,0,0,0,0,84165,1744,0,0,12085,542,0,0,0,0,0,0,0,83872,0,0,11057,6849,0,7234,0,0,0,0,138353,36061,4644,0,7682,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,45736,0,0,0,0,0,670440,12798,81280,0,684123,19432,0,53926,11601,967419,0,8090,1819,23442,0,0,3234,0,3432,7,336,60,72140,0,0,0,33394,1062,3079,273,0,0,0,0,15,0,2842,0,607,0
"lm86 mapping",2220,0,0,0,0,11263,0,0,0,0,0,4429,0,0,0,0,36237,0,0,0,0,1237,1871,1263,61996,0,2480,0,0,42400,0,0,0,1238,0,188999,0,0,0,0,2489,0,0,0,6605,14033,0,0,0,0,0,0,201,0,0,0,6161,0,16834,0,0,0,0,0,77227,0,1710,0,0,0,0,0,423,10688,6746,0,0,0,0,0,0,0,20525,7456,4618,4199,0,4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,0,0,0,0,0,13287,2337,1323,492,0,7255,0,0,3446,0,6,0,5117,0,0,0,9730,0,0,675,64,809,9495,538,0,1208,77586,0,622,0,47734,0,0,0,0,0,120,0,0,4093
"lm87 mapping",0,7678,0,0,0,699,0,0,0,0,0,5255,0,0,0,0,0,0,0,0,0,0,6301,3253,897,794,0,0,0,0,0,0,0,7748,0,0,0,0,0,0,0,0,0,0,8787,0,0,0,0,277,0,3245,780,0,0,207,0,765,16,0,0,0,0,6663,0,0,216,0,0,0,0,0,0,2824,0,0,0,0,0,0,0,164,13986,4055,4723,10053,0,0,0,0,0,61539,0,0,0,0,0,133,0,0,0,0,0,0,0,0,3627,3865,0,0,0,0,0,297,1269,2773,355,0,13770,49,0,483,0,8,0,219,0,0,0,7486,0,0,0,0,45,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,198
"lm88 mapping",14007,33,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,6713,0,0,5076,656,0,0,0,0,136,0,1408,0,0,0,5066,0,0,0,0,0,0,0,0,17885,0,6420,0,0,0,0,19142,0,0,0,0,38230,3120,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,34,1031,0,0,0,0,0,0,0,0,68,30,0,326,0,0,0,0,0,0,0,0,0,0,0,15428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,0,0,6955,0,0,0,0,0,0,0,0,0,0,3344,0,0,6,0,18,0,0,0,0,0,0,59,0,0,0,0,0,2,16072,0,0,1468,0
"lm89 mapping",16765,986,2474,0,0,1759,0,0,0,0,0,2459,0,0,0,37589,0,0,0,0,0,0,0,21,174,17,626,0,0,0,0,0,0,5401,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,1352,0,0,0,0,0,0,0,3889,0,0,0,0,0,0,0,0,0,1098,0,0,0,0,0,0,0,0,1123,294,5848,789,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,6287,0,0,0,0,0,678,2562,969,0,0,3212,0,0,1184,0,4,0,0,0,0,0,3484,0,0,9,0,7,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,874
"lm90 mapping",9072,0,0,0,0,0,0,0,0,0,0,2135,0,0,0,0,0,0,0,0,0,0,0,0,250,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351,0,0,0,896,0,15326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,252,544,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386,0,75,0,0,354,0,7929,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2094,0,0,0,0,26,0,0,0,0,3,0,0,0,0,2010
"lm91 mapping",1480,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9913,1796,13797,0,350,0,0,0,0,0,0,0,5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3998,0,0,0,0,0,2960,0,0,0,0,1910,0,0,4037,0,0,0,0,0,0,4190,2507,0,0,0,0,0,0,0,96,482,128,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,859,1630,47,0,387,0,0,98,0,0,0,0,0,0,0,8447,0,0,6,0,8,0,33340,0,0,0,1243,683,0,0,0,0,0,0,0,0,0,0,484
"lm92 mapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16687,0,0,310,0,0,1770,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1847,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,0,0,705,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0,0,0,0,6468,0,0,0,250,0,6997,0,0,0,0,1,0,0,0,0,0,19787,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,11812,0,0,3245,1203
"lm93 mapping",56537,0,0,0,0,0,0,0,0,0,0,3713,0,0,0,0,0,0,5056,0,0,22956,31656,3168,657,0,2327,1972,0,0,0,30340,0,5921,0,0,0,0,0,0,8458,0,0,0,20439,0,0,0,0,0,3190,0,0,0,1313,1299,12594,0,0,0,0,0,3972,0,0,2e+05,0,0,0,0,0,0,1552,3681,8096,0,9374,11929,0,0,0,0,17121,13459,69412,18051,101750,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,36518,0,0,0,0,448,14110,17266,188,502,0,3925,0,0,0,0,35,0,0,0,0,0,12493,0,0,17,671,42,0,0,0,394590,0,2955,0,181523,5362,0,0,0,0,169,0,0,397,4183
"lm94 mapping",1666,268,0,0,0,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,0,8950,11773,102,130,3022,33987,0,0,0,0,243422,0,26425,0,0,0,0,0,0,0,0,0,0,9224,0,0,133128,0,0,0,0,0,0,5471,0,0,0,0,0,0,0,0,379,0,0,1171,0,0,0,0,0,0,3523,8159,0,7003,5399,0,0,0,0,1166,19644,14977,4197,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,2010,0,0,0,22274,0,0,0,0,0,10714,4540,148,296,0,2132,0,0,131,0,15,0,18279,0,0,0,508,0,0,0,72,31,12336,0,0,526,4618,0,200,0,0,0,0,0,0,0,0,0,0,2641
"lm95 mapping",3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39373,0,0,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68544,0,0,6312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,177,913,446,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22198,0,0,0,0,0,20,5136,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,60,0,0,0,0,0,0,202,350,0,0,0,0,0,0,0,0,0,0,0
"lm96 mapping",10838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36135,0,0,0,0,0,299,345,0,0,231,0,1623,0,0,0,33003,331072,0,0,0,0,0,0,0,0,0,5614,0,235,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,13143,0,916,0,0,0,0,34654,0,30,0,10953,0,0,0,0,0,0,29,0,22,0,10036,0,0,4755,4,13495,0,0,0,0,0,0,0,0,0,0,0
"lm97 mapping",25574,1546,0,0,0,598,0,0,0,0,0,0,0,0,0,57243,0,0,0,0,0,0,31884,0,0,108,0,0,0,12826,0,0,0,519,0,0,0,0,0,0,0,0,0,0,7930,0,0,0,0,0,0,0,0,751,0,14113,0,0,0,0,0,0,0,5808,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,3685,577,0,5940,0,0,0,0,0,0,0,0,0,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4921,23709,0,0,746,277,17280,0,0,0,142459,0,0,0,0,0,0,0,0,316,2,0,2650,0,0,0,5,405,977,0,0,0,0,16,0,0,0,214,0
"lm98 mapping",9639,14784,0,0,0,0,0,0,0,0,0,36580,0,0,0,0,0,0,0,0,0,4941,4097,8833,0,3839,33796,15323,0,0,0,0,0,3090,0,0,0,0,0,0,0,264753,0,0,27705,0,0,0,0,0,0,0,27320,0,0,0,0,0,116969,0,0,0,0,3157,0,0,0,0,0,0,0,0,0,9033,8443,0,0,5580,0,0,0,0,30521,10150,0,10893,0,0,0,0,0,0,0,0,0,8326,0,0,0,0,0,0,0,0,0,11000,2130,21118,0,0,0,0,0,4095,10171,118895,2238,0,3799,0,83632,0,0,0,48703,0,0,0,0,15571,0,0,5,433,19,0,0,0,0,0,0,2,14960,169,0,0,0,74,0,0,0,332,2676
"lm99 mapping",5260,0,28996,0,0,0,0,0,0,0,0,6984,0,0,0,0,0,0,0,0,0,15061,10444,838,58158,0,0,1211,0,11805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25935,0,0,0,0,0,0,0,0,4984,0,0,0,0,41,0,0,0,0,0,0,116982,0,83735,0,0,0,0,0,6325,0,0,0,0,0,0,0,0,12751,6287,651,5891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17407,0,0,0,0,0,4384,11040,1310,0,0,8258,18,6276,0,0,21,1593,181,26845,0,0,323,0,0,11,86,10776,18946,934,0,0,3535,345,12702,598,4984,0,0,0,0,0,0,0,0,1915
"lm100 mapping",5824,0,0,0,293949,0,0,0,0,0,0,6402,0,0,0,0,0,0,17362,0,0,4263,45349,7945,25262,6008,16999,0,0,11583,0,0,0,9980,0,2097,0,0,0,0,0,0,0,0,3606,0,0,0,0,0,0,0,6087,0,0,0,0,0,75004,0,0,0,0,0,0,0,2797,0,0,0,0,171191,0,4070,8663,0,0,6073,0,0,0,0,13068,20699,2996,22572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80640,0,0,220840,0,18816,0,0,0,0,0,6827,19290,2540,48688,0,6253,13440,0,44987,0,37,0,2820,0,0,0,19302,0,0,34,87,104,0,5914,0,0,0,4132,12048,0,553,0,0,0,0,0,0,0,0,3914
"lm101 mapping",2770,0,0,0,0,0,0,0,0,0,0,1913,0,0,0,0,0,0,5289,0,0,18670,1586,10026,0,0,299,0,0,0,0,0,0,8997,44953,0,0,0,0,0,0,0,0,0,3472,0,0,0,0,8608,0,0,0,1688,105728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,2516,2507,0,0,5986,0,0,0,4281,5095,18097,19252,12975,0,0,0,0,0,0,0,0,0,0,50,1072,0,0,0,0,0,5223,0,0,0,197,0,0,0,0,0,825,0,3039,169,0,14482,0,0,16,0,0,0,0,0,0,0,6426,0,0,0,0,53,0,0,0,0,0,0,0,0,231,0,0,0,0,360,0,0,0,1506
"lm102 mapping",6213,2098,0,0,0,3933,0,0,0,0,0,7521,0,0,0,0,0,0,0,98136,0,11051,12391,2804,74138,0,0,26478,0,169833,0,0,1795,24115,0,37263,0,0,0,0,0,0,0,0,8427,2394,0,0,0,0,36710,148764,103121,0,0,0,0,0,0,0,0,0,0,4747,0,0,0,0,0,0,0,0,0,2970,3387,0,8398,0,0,0,0,0,4294,6099,36312,4351,0,0,0,0,0,0,0,0,0,2129,234,0,0,0,0,0,0,0,0,0,0,3560,0,0,0,0,0,2772,414,2476,55,0,8187,0,0,3753,0,0,0,0,0,0,0,15518,7325,0,0,0,22,0,0,0,0,0,0,1230,4372,111,0,0,0,0,419,0,0,0,0
"lm103 mapping",0,0,0,0,0,0,0,0,0,0,0,1956,0,0,0,0,0,0,0,0,0,3591,0,0,71,0,0,0,0,0,0,0,0,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2754,0,0,0,0,0,0,0,0,4900,3423,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5097,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,775
"lm104 mapping",0,124,0,0,0,2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4387,3135,3156,42,0,0,0,0,0,0,0,0,12579,0,0,0,0,0,0,0,0,0,0,3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,11958,0,0,0,0,0,0,1654,0,0,0,0,0,0,0,0,828,4729,5212,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,0,0,0,0,0,5245,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,625
"lm105 mapping",0,122,0,0,0,0,0,0,0,0,0,1357,0,0,0,0,0,0,5189,0,0,225,0,0,0,0,4023,0,0,0,0,0,0,13955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,633,0,0,0,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,743,0,0,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18597,485,0,0,0,0,0,3878,0,1120,80,0,5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1551,0,0,0,0,0,0,0,0,0,0,0,0
"lm106 mapping",7315,3034,0,0,0,631,338,0,0,0,0,10056,0,0,0,0,56720,0,0,0,0,7063,0,11498,0,0,25765,0,0,0,0,0,0,7069,0,0,0,0,0,0,0,0,0,0,15446,0,0,0,0,2220,1509,0,0,2477,45230,0,8470,0,0,0,0,796,0,114,0,0,0,0,0,0,0,0,12122,4728,3501,0,0,6059,0,0,0,71373,4936,13382,9025,7273,0,0,0,0,0,0,0,0,0,0,232,417,0,0,0,0,0,0,0,0,0,13183,0,0,0,0,0,2781,1218,1699,0,0,3920,0,0,0,0,2,0,2500,0,0,0,2243,0,0,2,175,0,10780,0,0,0,236324,0,0,0,5571,0,0,0,0,0,268,0,0,3795
"lm107 mapping",89,0,0,0,0,3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18566,0,194,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,4754,0,0,0,0,0,0,0,0,4793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,0,0,0,0,0,0,0,0,5,0,0,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25535,0,0,0,0,0,7926,0,1303,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,806,89,2,0,483,0,0,295,120,3774,0,0,0,0,0,683,0,0,0,0,0
"lm108 mapping",4479,1299,0,0,0,0,0,0,0,0,0,4304,0,0,0,0,0,0,0,0,0,0,1326,2456,1265,0,14408,0,31481,0,0,0,0,34057,318386,0,0,0,0,0,0,0,0,0,1716,0,0,0,0,5256,0,0,0,329,2387,0,0,0,0,0,0,0,0,4744,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,1407,4650,0,0,0,7029,42822,0,0,0,6182,0,0,1831,6319,0,0,0,0,0,0,0,0,0,0,2211,0,0,0,0,0,11344,1040,294,0,0,348,13,0,0,0,11,0,0,0,0,0,4585,0,0,5,56,2,0,0,0,2,0,0,3136,14869,724,0,0,0,0,0,0,0,0,0
"lm109 mapping",853,1814,5098,0,0,1839,0,0,0,0,0,3555,0,0,0,0,0,0,0,0,0,25749,6970,0,0,0,12855,0,0,425,0,0,0,18619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761,0,0,0,5728,7377,0,0,0,0,0,0,0,0,0,1923,0,0,0,0,0,0,0,0,1010,7270,6789,8833,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,15826,0,0,0,0,4251,5170,6968,62,483,0,15542,0,0,18233,0,16,0,189146,0,0,0,52054,0,0,0,0,331,0,0,0,8541,1104,365,0,0,2125,0,0,0,0,10147,0,0,955,74
"lm110 mapping",793,0,0,0,0,0,0,0,0,0,0,3422,0,0,0,0,0,0,0,0,0,0,0,720,0,0,6937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,2505,0,0,0,0,0,1737,0,0,0,0,0,0,0,13608,0,0,0,0,0,7787,2190,0,0,0,0,0,0,0,0,8075,10378,0,8752,0,0,170698,0,0,0,57436,0,0,1278,192559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,3914,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970
"lm111 mapping",0,17371,0,6635,0,0,0,0,0,0,0,4881,0,0,0,0,0,0,0,0,0,1353,10841,1444,122,0,2941,0,0,0,0,0,0,8919,0,0,0,0,0,0,0,0,0,0,7063,0,0,0,0,0,0,0,570736,0,2564,0,0,0,0,0,0,0,16483,61369,0,0,0,0,0,0,0,0,12447,5946,3495,0,0,0,0,0,0,0,1528,8830,8555,11290,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3189,0,55259,9039,0,32700,0,44708,6701,0,0,69300,0,0,0,0,3848,0,0,0,1223,122,0,0,0,1266,0,0,0,1968,776,0,0,0,23,24031,0,0,168,1906
