"","s1_vc15","s10_vc15","s11_vc15","s12_vc15","s13_vc15","s14_vc15","s15_vc15","s16_vc15","s17_vc15","s18_vc15","s19_vc15","s2_vc15","s20_vc15","s21_vc15","s22_vc15","s23_vc15","s24_vc15","s25_vc15","s26_vc15","s27_vc15","s28_vc15","s29_vc15","s3_vc15","s30_vc15","s31_vc15","s32_vc15","s33_vc15","s34_vc15","s35_vc15","s36_vc15","s37_vc15","s38_vc15","s39_vc15","s4_vc15","s40_vc15","s41_vc15","s42_vc15","s43_vc15","s44_vc15","s45_vc15","s46_vc15","s47_vc15","s48_vc15","s49_vc15","s5_vc15","s50_vc15","s51_vc15","s52_vc15","s53_vc15","s54_vc15","s55_vc15","s56_vc15","s57_vc15","s58_vc15","s59_vc15","s6_vc15","s60_vc15","s61_vc15","s62_vc15","s63_vc15","s64_vc15","s7_vc15","s8_vc15","s9_vc15","s1_vc17","s10_vc17","s11_vc17","s12_vc17","s13_vc17","s14_vc17","s15_vc17","s16_vc17","s17_vc17","s18_vc17","s19_vc17","s2_vc17","s20_vc17","s21_vc17","s22_vc17","s23_vc17","s24_vc17","s25_vc17","s26_vc17","s27_vc17","s28_vc17","s29_vc17","s3_vc17","s30_vc17","s31_vc17","s32_vc17","s33_vc17","s34_vc17","s35_vc17","s36_vc17","s37_vc17","s38_vc17","s39_vc17","s4_vc17","s40_vc17","s41_vc17","s42_vc17","s43_vc17","s5_vc17","s6_vc17","s7_vc17","s8_vc17","s9_vc17","s1_vc18","s2_vc18","s3_vc18","s4_vc18","s5_vc18","s6_vc18","s7_vc18","s8_vc18","s9_vc18","s10_vc18","s11_vc18","s12_vc18","s13_vc18","s14_vc18","s15_vc18","s16_vc18","s17_vc18","s18_vc18","s19_vc18","s20_vc18","s21_vc18","s22_vc18","s23_vc18","s24_vc18","s25_vc18","s26_vc18","s27_vc18","s28_vc18","s29_vc18","s30_vc18","s31_vc18","s32_vc18","s33_vc18","s34_vc18","s35_vc18","s36_vc18","s37_vc18","s38_vc18","s39_vc18","s40_vc18","s41_vc18","s42_vc18","s43_vc18","s44_vc18","s45_vc18","s46_vc18"
"s47_vc15",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s48_vc15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s49_vc15",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"s5_vc15",84,47,3,0,0,15,4,0,0,0,0,83,0,0,0,4,3,0,19,4,0,81,82,94,39,5,68,16,0,14,0,8,0,89,1,8,0,0,0,0,3,0,0,0,152,4,0,0,0,14,6,4,10,11,18,15,8,6,12,0,0,1,17,54,0,1,25,0,1,0,1,0,25,105,50,0,17,19,0,0,0,10,97,95,67,108,0,2,0,0,0,0,1,0,0,10,4,0,3,0,0,0,0,1,0,0,0,76,78,85,9,0,0,0,0,21,0,0,0,0,0,91,99,47,14,0,3,6,31,0,53,6,20,0,0,0,0,0,43,40,57,2,6,0,3,12,46,7,46,0,0,0,89
"s50_vc15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,2,0,0,0,4,14,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"s51_vc15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"s52_vc15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s53_vc15",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s54_vc15",9,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,9,5,4,1,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,48,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,14,5,0,0,1,0,0,0,0,7,17,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7
"s55_vc15",0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,29,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"s56_vc15",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,21,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s57_vc15",0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,5,3,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,38,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,12,15,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"s58_vc15",26,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,34,12,12,0,0,7,4,0,0,0,0,1,11,0,0,0,0,1,0,0,0,3,1,11,0,0,0,2,0,0,0,0,64,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,15,7,0,4,3,0,0,0,1,10,17,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,19,0,0,0,0,0,1,0,0,0,0,0,9,24,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0,0,4,1,0,0,0,0,0,13
"s59_vc15",28,3,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,8,0,0,20,7,16,0,0,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,11,0,0,0,1,56,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,5,21,11,2,0,4,0,0,0,0,12,21,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,9,0,0,1,0,0,2,0,0,0,1,0,1,16,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,27
"s6_vc15",35,2,8,0,0,1,1,0,0,0,0,8,0,0,0,3,0,1,0,1,0,1,4,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,16,9,0,5,1,0,0,0,1,7,15,3,19,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,11,7,11,1,1,0,0,0,1,0,0,0,0,0,7,24,1,0,1,0,1,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,10
"s60_vc15",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,3,4,1,0,0,6,0,0,1,0,1,0,1,0,1,0,1,0,0,2,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1,0,1,0,0,0,0,6,13,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"s61_vc15",7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,2,6,6,0,2,4,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,5,0,0,0,0,0,46,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,14,8,0,2,1,0,0,1,1,11,11,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,8,9,0,0,0,0,0,1,0,0,0,0,1,7,7,0,0,1,0,0,6,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,4
"s62_vc15",3,1,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,3,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,48,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,4,0,0,3,0,0,0,0,8,6,1,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,5,9,4,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8
"s63_vc15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s64_vc15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"s7_vc15",0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,7,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"s8_vc15",3,6,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,12,28,3,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,4,0,0,0,0,0,0,0,0,1,19,8,0,0,1,0,0,0,0,9,17,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,12,0,0,0,0,0,0,0,0,0,0,0,9,15,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,13
"s9_vc15",33,71,1,0,0,10,3,0,0,0,0,57,0,0,0,1,1,2,12,4,0,36,36,42,0,6,29,2,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,1,1,4,1,1,5,2,0,2,0,0,0,0,4,108,0,0,5,0,1,0,0,0,7,60,30,0,5,5,0,0,0,0,50,55,30,56,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,41,47,52,10,0,1,0,1,2,1,0,0,2,0,15,42,8,2,0,1,1,10,0,17,2,4,0,0,0,0,0,4,13,9,0,3,0,1,0,8,0,1,0,0,0,43
"s1_vc17",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"s10_vc17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"s11_vc17",20,3,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,6,0,0,13,18,12,1,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,0,0,50,0,0,0,0,0,0,24,21,1,0,4,0,0,0,0,19,35,8,25,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,17,16,16,0,0,0,0,0,0,0,0,0,0,0,8,16,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,1,23
"s12_vc17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"s13_vc17",0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"s14_vc17",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"s15_vc17",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"s16_vc17",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"s17_vc17",15,5,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,1,0,13,12,30,0,0,8,1,0,0,0,0,0,16,1,0,0,0,0,1,0,0,0,0,25,0,0,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,54,20,8,0,2,6,0,0,0,1,22,23,21,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,20,15,0,1,0,0,0,0,0,0,0,0,0,1,17,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,8,0,1,0,0,0,1,1,0,1,0,0,0,30
"s18_vc17",101,54,7,0,0,21,7,0,0,0,0,104,0,0,0,9,5,0,24,5,0,99,87,95,12,53,81,13,0,5,0,7,0,98,0,2,0,0,1,0,0,0,0,0,105,1,0,0,0,14,1,0,15,15,21,16,10,14,22,0,0,3,19,60,3,0,24,0,0,0,1,1,20,159,60,0,20,24,0,0,1,5,117,111,89,125,0,2,0,0,0,0,2,0,1,8,19,26,11,0,0,0,0,2,0,0,8,84,102,99,19,27,10,0,0,29,0,0,2,1,1,98,113,77,24,0,17,7,46,0,69,6,26,0,0,0,0,1,43,59,92,8,20,0,2,11,47,30,25,0,0,0,96
"s19_vc17",46,26,2,0,0,14,2,0,0,0,0,55,0,0,2,0,3,0,13,3,0,48,43,52,5,21,35,6,1,4,0,3,0,49,1,3,1,0,0,1,6,0,0,0,50,0,0,0,0,5,4,0,5,7,11,9,7,8,4,0,0,0,8,30,3,0,21,0,0,0,1,0,8,60,83,1,14,24,0,0,3,2,56,70,36,64,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,1,0,1,0,47,50,52,8,0,0,0,0,5,0,0,0,0,0,49,51,23,23,0,4,3,27,0,0,1,10,0,0,0,0,0,5,23,28,8,9,0,3,8,20,1,7,0,0,0,49
"s2_vc17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"s20_vc17",14,5,1,0,0,2,1,0,0,0,0,16,0,0,1,1,1,0,0,5,0,13,11,9,0,0,11,2,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,5,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,20,14,0,29,6,0,0,0,2,14,14,16,16,1,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,2,0,0,0,16,16,13,1,2,0,0,0,0,0,0,0,0,0,13,16,4,1,1,0,1,4,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0,1,0,4,0,2,0,0,0,12
"s21_vc17",15,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,1,0,17,14,15,0,1,16,2,0,0,0,4,0,17,0,0,0,0,2,0,0,1,0,0,19,0,0,0,0,1,0,0,0,3,4,1,1,1,3,0,0,0,1,5,0,0,4,0,2,0,0,2,6,24,24,1,6,33,0,0,1,1,21,20,12,29,1,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,2,0,3,0,19,16,16,2,0,0,0,0,1,1,0,1,0,0,8,17,4,4,0,0,0,8,0,0,0,4,0,0,0,0,0,0,10,0,1,2,0,2,3,5,0,2,0,0,0,24
"s22_vc17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s23_vc17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s24_vc17",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,9,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"s25_vc17",2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,4,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,2,0,2,1,1,0,0,27,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,3,0,1,0,0,0,1,0,0,1,0,0,5,3,0,1,2,0,0,3,2,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,3,1,1,1,0,0,0,2
