,s34_vc5,s1_vc08,s10_vc08,s11_vc08,s12_vc08,s13_vc08,s14_vc08,s15_vc08,s16_vc08,s17_vc08,s18_vc08,s19_vc08,s2_vc08,s20_vc08,s21_vc08,s22_vc08,s23_vc08,s24_vc08,s25_vc08,s26_vc08,s27_vc08,s28_vc08,s29_vc08,s3_vc08,s30_vc08,s31_vc08,s32_vc08,s33_vc08,s34_vc08,s35_vc08,s36_vc08,s37_vc08,s38_vc08,s39_vc08,s4_vc08,s40_vc08,s41_vc08,s42_vc08,s43_vc08,s44_vc08,s45_vc08,s46_vc08,s47_vc08,s48_vc08,s49_vc08,s5_vc08,s50_vc08,s51_vc08,s52_vc08,s53_vc08,s54_vc08,s55_vc08,s56_vc08,s57_vc08,s58_vc08,s59_vc08,s6_vc08,s60_vc08,s61_vc08,s62_vc08,s63_vc08,s64_vc08,s7_vc08,s8_vc08,s9_vc08,s1_vc12,s10_vc12,s11_vc12,s12_vc12,s13_vc12,s14_vc12,s15_vc12,s16_vc12,s17_vc12,s18_vc12,s19_vc12,s2_vc12,s20_vc12,s21_vc12,s22_vc12,s23_vc12,s24_vc12,s25_vc12,s26_vc12,s27_vc12,s28_vc12,s29_vc12,s3_vc12,s30_vc12,s31_vc12,s32_vc12,s33_vc12,s34_vc12,s35_vc12,s36_vc12,s37_vc12,s38_vc12,s39_vc12,s4_vc12,s40_vc12,s41_vc12,s42_vc12,s43_vc12,s44_vc12,s45_vc12,s46_vc12,s47_vc12,s48_vc12,s49_vc12,s5_vc12,s50_vc12,s51_vc12,s52_vc12,s53_vc12,s54_vc12,s55_vc12,s56_vc12,s57_vc12,s58_vc12,s59_vc12,s6_vc12,s60_vc12,s61_vc12,s62_vc12,s63_vc12,s64_vc12,s7_vc12,s8_vc12,s9_vc12
lm57 mapping,148,317,0,0,0,4292,0,0,0,0,0,0,1123,0,3,4,0,0,0,0,0,0,0,0,0,187,0,0,1,0,0,2,0,0,604,0,0,0,0,0,0,786,0,0,2,1068,7,0,0,0,5,0,0,52,0,0,14276,1,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,0,0,0,0,0,0
lm58 mapping,909,554,0,0,0,0,0,0,1948,92,82,387,550,330,108,209,0,0,0,29,0,0,362,0,0,2235,30,5,0,119,0,26,0,0,547,267,0,0,0,650,0,1927,0,107,53,524,219,0,0,0,73,0,1,14,0,0,414,1,1836,1627,0,394,0,0,0,0,0,233,159,0,0,0,0,0,0,0,0,0,0,0,583,120,0,0,0,0,0,5501,0,0,1439,0,0,0,2042,0,0,0,410,0,0,0,0,414,0,0,0,0,0,0,13,0,11,0,0,0,1138,17637,5403,6954,0,7496,9445,0,0,0,0,0,0
lm59 mapping,2158,2534,0,0,0,0,0,0,1553,335,152,0,0,34036,104,783,0,7,0,80,0,323,85,788,209,6046,0,0,259,601,0,114,0,0,0,0,0,0,0,0,0,2835,0,185,81,0,254,0,311,56,214,0,0,30,61,87,434,338,4769,1474,0,1685,459,0,0,87939,77,1093,247,0,202,1796,0,0,0,1162,0,2050,13696,1944,0,1409,0,0,0,0,0,0,218081,7566,0,0,125,0,634,0,0,24999,326,528,0,31570,0,567,0,0,0,0,0,0,125,0,1169,0,237803,0,0,11999,35349,19103,0,15873,15629,0,0,0,0,0,0
lm60 mapping,343,293,0,0,0,0,0,0,675,0,28,179,0,564,23,82,0,100,138,405,1548,17314,22,0,0,143,0,0,0,0,12,0,0,0,3,0,0,0,0,13,0,1281,0,0,4,0,59,0,0,0,21,0,0,0,0,0,0,42,436,0,0,252,2907,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,92,0,0,0,109,3079,1991,561,0,1514,1764,0,0,0,0,0,0
lm61 mapping,726,2186,0,0,0,8482,0,2682,1071,0,10,0,0,287,370,332,0,38,0,0,0,0,312,341,0,1187,0,0,432,259,0,5,0,0,0,0,0,0,0,0,0,2529,0,184,16,326,5468,0,0,66,147,0,2,14,0,75,247,172,0,5091,482,1735,586,0,0,0,0,0,0,0,0,257412,0,0,0,946,0,0,0,0,57,193,0,0,0,3023,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,130,0,0,0,1336,0,0,20,0,1644,0,0,0,158,9019,7792,9576,0,4622,3323,0,0,0,93590,0,0
lm62 mapping,433,932,0,0,0,0,0,0,499,3037,199,0,680,706,53,90,0,1,0,0,0,0,0,1026,0,1975,1,520,0,107,142,3,0,237,0,306,0,0,0,0,0,124,0,1,0,2,0,0,0,0,0,0,4,2,0,78,0,0,5087,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,0,518,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,404,0,0,0,0,1131,382,4111,0,2217,3674,0,0,0,0,0,0
lm63 mapping,427,690,0,0,0,0,0,0,556,0,0,0,0,536,3,303,0,0,0,0,0,0,164,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,32,12,0,55,0,0,0,356,0,1,39,28,0,0,0,0,0,1370,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,390,0,0,0,0,0,2410,0,0,0,0,0,0,0,0,0,0,0,4037,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7003,306,5639,0,1791,3929,0,0,0,37980,0,0
lm64 mapping,625,977,0,0,0,0,0,0,828,381,155,203,20,1475,147,180,0,66,0,13,0,0,192,0,0,4293,323,61,89986,53,259,695,0,0,0,1006,0,0,0,3629,0,2156,0,580,13,0,50,0,0,0,0,0,0,4,19,328,176,495,0,0,0,646,120,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,3018,3947,5261,0,40,4180,0,0,0,47288,0,0
lm65 mapping,1569,2547,0,0,165,7777,0,2206,3222,3180,3260,490,304,11594,3251,1477,195,2310,1233,132,1407,634,535,1028,24842,5123,0,0,717,1473,623,589,0,164,3923,0,0,0,0,452,0,7352,0,2568,1126,2853,8042,0,363709,10667,28022,0,16,2613,13859,4965,2515,17820,3833,1856,0,1879,2916,0,0,0,19,0,23,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,1505,0,0,0,0,0,0,38,0,0,0,0,0,0,2009,0,0,0,129,0,0,0,0,0,0,38,0,10,0,0,0,27,18079,18286,2848,0,2460,9506,0,0,38823,0,49,0
lm66 mapping,1113,1819,0,0,0,0,0,0,1949,594,554,0,0,2273,7737,1217,307,88,0,227,261,194,557,0,0,3095,22,80,168,0,3,346,0,497,433,0,0,0,0,0,0,729,0,3,75,1661,292,0,0,0,1,0,3,9,0,63,193,1,1936,0,0,1296,0,0,0,0,87,0,0,0,0,0,0,0,84169,0,0,0,0,569,0,61,0,0,0,0,0,0,0,0,1082,0,159,0,0,0,0,0,311,0,0,0,0,138,0,0,0,0,0,0,113,0,4,0,0,0,0,17629,10021,3073,0,3513,8976,0,0,0,0,3948,0
lm67 mapping,749,2428,0,0,0,0,0,0,168,0,0,0,0,0,33,26,0,0,0,0,0,0,0,0,0,1988,0,0,0,615,151,148,0,0,0,0,849,0,0,0,0,2404,0,0,32,0,116,0,863,0,80,0,3,4,80,121,0,249,0,1807,0,1706,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,2754,0,3,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,6,0,2,0,0,0,2,7795,2160,4639,0,1441,5931,0,0,0,0,242,0
lm68 mapping,2335,2101,0,0,0,0,0,0,1919,0,1,0,0,0,404,1313,0,0,0,0,0,12,0,0,1645,5517,0,4536,1622,347,192,114,0,0,0,345,0,0,0,176,0,1373,0,7,27,0,34,0,0,0,2,0,3,4,0,0,247,0,2024,0,0,1607,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,584,0,0,0,551,0,0,78195,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,26,0,12,0,0,0,0,29797,8386,9552,0,9306,9264,0,0,0,0,162,0
lm69 mapping,523,1838,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1550,0,0,213,0,0,717,0,0,0,0,71,0,0,0,0,1702,0,1,35,0,92,0,0,0,1,0,2,142,0,24,0,270,0,2117,0,1378,1173,2172,0,0,349,0,26,0,0,0,0,0,0,0,385394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3248,0,0,0,0,0,0,0,0,58646,0,0,0,0,0,0,0,0,453,0,0,0,0,0,418,2243,10389,14472,0,2025,4742,0,0,0,0,0,0
lm70 mapping,299,1015,0,0,0,0,0,0,383,0,0,0,0,69,40,15,0,0,0,0,0,0,0,0,0,2774,0,35,0,47,0,42,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,95,5997,6562,0,0,1572,2028,0,0,0,0,0,0
lm71 mapping,369,1085,0,0,0,0,0,0,1023,0,0,0,0,116,187,287,0,98,0,0,0,0,109,0,0,416,0,1,0,0,0,274,0,0,750,0,0,0,0,131,0,1779,0,38,39,0,1936,0,0,73,109,0,1,24,403,126,0,2,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,49834,0,0,0,0,0,35,0,0,324061,0,0,0,0,4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,211308,33,0,0,0,1912,2816,1446,5528,0,3522,1667,0,0,0,0,134,0
lm72 mapping,484,793,0,0,0,0,0,0,1400,0,1268,0,0,369,73,7313,0,0,0,176,0,0,232,0,2750,2211,32,0,449,417,0,0,0,0,0,0,0,0,0,0,0,1320,0,26,16,0,20,0,237,0,68,0,0,24,0,0,263,41,0,0,0,533,0,0,0,0,11,0,150,0,0,0,0,0,0,0,0,631,0,0,41,685,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,440,0,0,113445,190,6506,9066,11244,0,3059,3668,0,0,0,0,0,0
lm73 mapping,1068,1564,0,0,0,0,0,0,2720,0,252,129,0,118,249,265,0,136,6949,0,0,0,45,0,970,3122,0,5,203,2,83,79,0,0,493,0,0,0,0,0,0,1593,0,48,15,0,114,0,270,0,224,0,4,63,0,301,221,0,1969,0,0,1020,0,0,1936,0,11,6146,0,0,0,538,0,0,0,0,0,0,0,0,338,65,0,0,0,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,11,0,0,0,0,9118,10349,9655,0,5291,7295,0,0,0,0,0,0
lm74 mapping,662,0,0,0,0,0,0,0,2240,0,38,231,0,345,210,49,0,22,0,0,0,0,395,0,0,1632,0,0,179,153,4728,0,0,0,0,0,1279,0,0,86,0,2650,0,24,44,0,584,0,0,67,162,0,2,15,71,79,0,354,0,0,0,0,0,0,0,0,17,1317,0,0,0,2657,0,44679,0,31472,0,0,0,0,4835,66,0,0,156108,0,0,140834,0,5759,0,0,0,0,0,0,0,28815,0,0,0,0,814460,0,0,0,0,0,0,0,25,224240,0,0,0,24380,0,11999,10184,17386,0,1602,5146,0,0,0,45648,0,0
lm75 mapping,153,196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,30,0,1,18,136,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,114,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,4,0,0,0,0,1665,0,816,0,406,1183,0,0,0,0,0,0
lm76 mapping,374,86,0,0,0,0,0,0,1451,69,662,101,0,576,81,65,0,312,0,0,318,0,0,0,249,589,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,669,0,33,59,0,82,0,0,0,0,0,0,14,0,0,0,0,0,0,0,59,0,0,0,379705,0,0,0,697,0,0,0,0,0,0,0,0,5097,0,0,335,0,0,0,802,38572,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,22,0,0,0,0,0,538657,13,0,9,11132,0,0,0,5771,6249,270,0,2880,1235,0,0,0,0,0,0
lm77 mapping,810,842,0,0,0,0,0,0,1182,792,1,0,343,428,96,224,0,0,0,0,0,0,0,471,546,1632,359,144,791,997,905,1042,0,3102,0,0,70,0,0,2245,790,846,0,2678,40,339,843,0,0,187,203,0,0,24,349,260,782,402,0,0,1480,597,1780,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,20740,0,0,0,0,0,0,0,0,56,0,14,0,0,0,0,10330,9431,4418,0,4691,4775,0,0,0,0,0,0
lm78 mapping,1798,4220,0,0,0,0,0,6846,6901,210,3419,1644,0,2413,2220,1370,0,523,817,160,457,520,757,134173,0,4146,0,0,321,33,487,250,0,0,781,0,0,0,0,0,0,1347,0,4605,59,609,337,0,0,170,13,0,6,42,0,369,131,476,0,0,1248,3138,5603,0,2909,798421,0,0,95,0,0,0,0,0,0,0,0,1212,0,0,766,43,0,0,0,26593,0,0,0,0,0,0,0,0,0,0,0,0,303,24151,0,0,0,121,0,0,0,553,0,61089,10,0,38,3782,0,0,238,18442,8144,18389,0,8299,8090,0,0,0,0,0,0
lm79 mapping,778,0,0,0,0,0,0,0,417,109,0,0,0,115,52,92,0,65,0,0,0,0,0,0,0,3000,0,13,782,0,162,1,0,0,0,0,0,0,0,1505,1505,1094,0,0,34,0,152,0,0,0,24,0,0,5,0,82,0,1,0,0,0,0,0,0,0,0,65,0,9433,0,0,0,0,0,0,0,67569,1289,0,1000,0,315,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,384,0,0,0,85,0,0,0,746,0,0,84,0,537,0,0,0,0,2476,8587,2985,0,6878,4972,0,0,0,0,0,0
lm80 mapping,840,865,0,0,0,0,0,0,365,0,119,138,0,247,191,678,0,134,0,300,0,0,227,0,0,2459,8,4161,346,310,390,188,0,286,0,4345,0,0,0,0,0,2538,0,16,9,0,71,0,0,0,324,0,1,19,0,29,204,263,0,0,0,697,249,0,0,0,0,0,0,0,0,0,0,0,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,5241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,2,0,0,0,0,12662,9521,7996,0,1170,5444,0,0,0,0,0,0
lm81 mapping,695,817,0,0,0,0,0,0,814,151,449,0,0,247,147,412,0,0,0,42,0,0,0,0,203,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3194,0,32,57,0,171,0,0,182,175,0,0,10,350,143,117,261,1399,1439,0,566,842,0,0,0,0,0,1481432,3543,0,7656,1488845,0,0,0,0,250221,0,1134,456,327724,0,0,0,380584,0,0,29810,0,898674,0,0,0,321391,0,0,0,446161,653110,0,0,0,110215,0,0,0,263017,0,0,37,0,67761,0,0,0,584537,8084,1621,4878,0,2101,4769,0,0,0,0,648829,0
lm82 mapping,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,33,23,974,0,0,0,0,217,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,2,0,0,0,0,2013,78,0,0,1654,1066,0,0,0,0,41,0
lm83 mapping,831,1761,0,0,0,0,2940,0,1439,116,256,120,0,692,186,88,461,0,0,0,0,0,124,0,0,1043,0,37,649,86,3,1,0,0,591,0,0,0,0,0,0,4721,0,55,25,832,123,0,230,66,73,0,3,1465,26,0,551,5,0,3036,2749,1309,1457,0,0,0,8,422,0,0,0,0,0,0,0,2444,0,0,0,0,202,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,233,2895,5352,8430,0,3323,5544,0,0,0,0,0,0
lm84 mapping,146,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,6,0,0,0,0,64,49,0,1,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59672,19,0,0,344780,0,0,0,2798,0,0,0,1528,1067,0,0,0,0,0,0
lm85 mapping,1791,4545,0,0,0,0,0,0,2126,576,820,486,2,4115,898,1749,0,311,506,203,472,3451,996,0,0,4079,36,97,94,85,414,3348,0,0,0,0,132,0,0,0,0,3109,0,861,135,0,421,0,0,118,1,0,4,26,238,289,746,44,0,1426,677,3283,1457,0,0,0,21,0,0,0,0,0,0,0,0,1911,0,0,0,0,0,123,0,0,0,955,51251,0,0,0,0,0,41,0,0,0,0,0,285,0,0,0,0,243,0,0,0,0,0,0,42,0,16,0,0,0,0,14281,25185,6856,0,10497,13600,0,0,0,0,163,36492
lm86 mapping,1053,2449,0,0,0,0,0,0,2394,273,607,917,549,851,403,2300,136,86,0,1629,0,189,52192,0,868,1196,0,21,0,50,0,39,0,0,527,0,0,0,0,0,0,606,0,46,59,491,138,0,0,697,2,0,5,3,0,0,143,115,3318,0,0,1775,1128,0,0,0,0,0,251,0,0,0,0,0,0,6230,0,3914,0,0,0,796,0,0,0,0,0,1727,65658,0,5607,0,0,0,3472,0,0,0,22853,4035,0,0,0,2051,0,0,0,1728,0,0,3,0,1167,0,0,0,1291,5855,986,11567,0,3637,7712,0,0,0,0,26834,0
lm87 mapping,978,1379,0,0,0,0,0,0,1975,234,380,102,961,335,375,377,0,184,755,0,0,0,1,0,1330,4309,201,1,0,129,125,477,0,0,715,0,0,0,0,1100,0,1948,8711,372,169,0,385,0,0,117,146,0,2,177,575,743,255,441,0,0,0,1054,502,0,0,0,15,5587,0,0,0,0,0,0,0,0,0,0,0,8,1022,0,0,0,0,4025,0,0,0,0,0,0,21,0,1063,0,0,0,0,838,0,0,0,112,0,0,0,0,0,0,23,0,224,0,0,0,336,4102,12876,7452,0,2667,4021,41500,0,0,31411,104,0
lm88 mapping,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1205,0,0,3,0,118,0,0,627,0,0,0,0,0,0,0,89,0,0,927,0,0,0,0,0,4640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,48102,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,9,0,31,0,0,0,0,1446,1063,3497,0,217,1122,0,0,0,0,0,0
lm89 mapping,527,344,0,0,0,0,0,0,24,0,0,113,0,1,0,61,0,0,0,3,0,0,0,0,0,569,0,2,171,70,0,0,0,0,0,0,0,0,0,0,0,2522,0,52,65,0,378,0,0,125,1,0,1,61,0,128,0,494,0,0,1072,249,0,0,2323,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116,0,0,0,0,4,0,0,0,0,0,0,17,0,22,0,0,0,0,6411,5543,7016,0,1568,4433,0,0,0,0,0,0
lm90 mapping,376,1985,0,0,0,0,0,0,322,0,90,107,0,0,7,0,0,0,0,43,0,0,0,0,0,1975,1,14,89,33,0,54,0,0,0,0,0,0,0,0,0,1850,0,2,17,0,0,0,0,0,62,0,2,1,0,46,0,0,0,1545,0,1526,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,632,7800,30,0,148,2029,0,0,0,0,0,0
lm91 mapping,652,344,0,0,0,0,0,0,1036,106,0,0,0,366,126,357,0,52,340,1,0,0,208,0,0,3242,0,15,0,0,1,254,0,0,0,0,0,0,0,0,0,1537,0,73,24,0,265,0,0,53,292,0,1,12,0,53,0,232,0,1533,0,266,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,56,725,4042,0,5032,3456,0,0,0,41037,0,0
lm92 mapping,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,929,689,0,46,27,0,203,0,202,0,174,0,0,0,0,718,0,431,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6104,500,2895,0,1214,766,0,0,0,0,0,0
lm93 mapping,2519,6203,0,0,0,3731,0,0,4725,3346,1155,397,1732,1173,241,1353,0,81,0,246,0,146643,727,92,44729,2907,0,165,88,0,247,217,0,183,19,0,0,0,0,0,1005,3123,0,4069,756,2753,217160,0,4418,1096,1227,0,98,731,4139,3180,289,63358,0,1799,1950,4399,605,0,0,0,0,0,1123,0,0,5323,0,0,0,0,0,1491,0,0,2095,791,747348,0,0,0,0,893,0,0,67909,0,32,0,1825,0,0,0,0,488,515181,0,0,0,0,0,0,0,0,0,30,0,397,0,0,0,5288,14338,9886,32619,0,14088,15187,0,0,0,0,187,0
lm94 mapping,1236,2899,0,0,0,0,0,0,2652,135,15,253,0,159,164,491,0,163,0,4,0,221,340,0,724,2340,6396,3250,53673,9634,110431,9062,400947,83944,264,6880,2778,0,1609,25274,19482,456,0,92,4,3167,98,0,0,0,101,0,7,53,51,118,448,111,0,0,0,1941,0,0,0,0,88,0,0,0,0,0,0,0,0,0,61415,475,0,0,0,176,7327,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,676,0,0,0,1552,0,0,0,0,0,0,98,0,12,0,0,0,0,10920,17978,1438,0,6087,8032,0,0,0,0,4937,0
lm95 mapping,248,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,503,0,0,0,0,0,0,1443,0,34,13,0,18,0,0,0,180,0,0,1,25,0,0,0,0,0,0,524,0,707,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,2610,2310,0,0,838,0,0,0,0,0,0
lm96 mapping,267,191,0,0,0,0,0,0,842,124,84,0,0,287,1613,493,0,0,0,1,439,341,2,0,0,452,0,1,0,0,86,13,0,0,0,0,0,0,0,321,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,10462,0,0,0,4006,0,0,0,0,2250,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,2,0,4,0,0,0,0,213,1889,6451,0,2442,1205,0,0,0,0,0,0
lm97 mapping,534,394,0,0,0,0,0,0,1977,98,134,0,0,487,369,839,0,0,0,0,0,0,712,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2607,0,54,33,0,111,0,240,0,224,0,5,64,123,0,0,120,0,0,0,322,1181,0,0,0,14,0,0,0,0,5335,0,0,0,0,0,0,0,0,4,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,209,0,0,0,4867,0,0,23,0,4,0,4751,0,0,8708,11046,7130,0,1899,3614,0,0,0,0,0,0
lm98 mapping,1306,3493,0,0,0,0,0,0,788,4863,4382,3216,0,7183,159266,1086,2310,8023,1676,505,4615,1856,5199,703,294,3,0,0,0,3,4,75,0,0,0,0,0,0,0,0,0,7477,0,22,55,746,131,0,0,93,0,0,8,38,62,101,700,159,1903,0,2331,2407,853,0,0,0,10,493,3077,0,0,0,0,0,574,0,0,2213,0,0,0,11561,0,0,0,70563,0,0,0,0,0,0,0,0,2523,0,0,0,635,1435,0,0,0,183,0,0,0,5618,0,0,15,0,1759,0,0,0,888,19305,6924,16953,0,12444,12283,0,0,0,0,416,0
lm99 mapping,1237,1710,0,1806,0,0,507,0,2314,190,189,337,0,821,611,331,195,0,0,59,0,14350,54,0,640,4011,7789,185,202,868,671,1500,0,279,0,0,155,0,0,0,455,17500,377014,174350,151829,229,161816,98873,33457,169945,204944,301552,80,85794,86359,306326,194,129961,4807,0,1675,1238,927,0,0,0,20,0,0,0,488,1538,0,0,0,1139,0,1488,0,534,120,454,0,0,0,0,0,0,0,0,5857,0,0,0,544,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,392,14750,0,16870,101609,8900,5324,1837561,327526,624923,0,3081,0
lm100 mapping,1786,1583,0,0,0,0,0,0,4239,329,16256,305,0,1562,326,981,373,5361,0,2,942,84,468,0,555,5069,0,48,1135,58,92,292,0,0,338,0,0,0,0,0,0,4362,0,42,55,14181,68,0,0,81,8,0,10,21,0,141,0,94,918,1311,3940,1066,293,0,0,0,86,0,26590,0,0,0,0,0,0,1017,66572,1109,0,0,1361,992,0,0,0,555,0,10007,0,0,0,0,129,0,0,0,0,0,329,822,0,0,0,375,0,0,0,0,0,0,120,0,46,0,0,0,0,20881,22851,36870,0,10365,13035,0,0,0,55523,0,0
lm101 mapping,867,5388,0,0,0,0,0,0,1035,0,51,115,0,1028,844,5623,0,92,20049,0,1781,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590,0,50,73,536,358,0,320,62,103,0,4,94,69,46,9461,512,0,1109,0,3839,1761,0,0,0,34,0,0,0,610,0,0,0,944,0,0,0,0,175162,0,0,0,0,36296,0,0,0,0,0,0,0,45,0,0,0,47311,14696,0,0,0,28622,0,0,0,412697,0,0,0,0,183,0,6,0,7723,0,0,2130,5126,11161,279139,4334,5067,0,0,0,0,0,0
lm102 mapping,1379,1679,0,0,0,0,0,0,2825,249,0,119,0,30,158,403,0,0,0,0,9842,103,1502,0,0,4910,0,138,0,46,16028,58,0,0,555,6400,0,0,0,142,8649,1785,0,121,46,5039,233,0,202,0,122,0,5,42,18,42,0,46202,0,1537,4769,1172,0,0,2056,0,4502,0,0,0,0,0,0,0,0,0,0,0,0,34379,213,215,0,0,0,0,0,0,49676,0,43772,0,0,0,0,0,0,0,545,0,0,0,0,5118,0,0,0,0,0,0,43,0,22,0,0,0,0,12270,10844,11189,0,3345,7866,0,0,0,0,679,0
